state_district_census11_code,state,district,perceived,imd_flood_count,assessed,gap,FlowAcc_sum,mean_monthly_avg_rd_MD,precip_sum_mm,mean_tmax,highersecondaryabove_district,vulnerability_district,Tone_Avg,flood_news_count,fear_share,ntl_mean,population
5065,Uttarakhand,Champawat,74.3653890461918,34.0,53.96825396825397,-20.397135077937826,7210697.733333331,0.65944577,257.9552612,24.46282768,0.2431752399991929,-0.8161955988788456,-8.310249307,1.0,0.0,0.7021535892946686,155577.0
5066,Uttarakhand,Nainital,61.3122812160654,27.0,42.857142857142854,-18.455138358922547,2330687.2313725515,1.138317865,342.8989258,26.29458383,1.7971746893159073,0.6309704967713907,,,,1.1865627708174318,608046.0
5067,Uttarakhand,Udham Singh Nagar,69.8519587756816,32.0,50.79365079365079,-19.058307982030804,1472376.4039215688,2.967351878,271.3978882,28.66462708,0.4642111087953221,-0.8161955988788456,,,,2.900635311868146,987656.0
5068,Uttarakhand,Hardwar,72.4273207406734,31.0,49.20634920634921,-23.220971534324185,9294635.419607844,3.027258515,125.2194672,28.20795525,,,-4.5575797228,5.0,0.10571295,2.9880494678874623,1121487.0
6069,Haryana,Panchkula,72.9829448451243,6.0,9.523809523809524,-63.45913532131477,223531.24313725505,3.740207881,63.93193817,26.8666796,2.0,-0.8161955988788456,,,,3.791558351928221,379722.0
6070,Haryana,Ambala,70.2946071988602,31.0,49.20634920634921,-21.088257992510997,890858.9803921563,3.531496366,85.42203522,29.42024536,1.0152980406855734,-0.8161955988788456,-4.724137931,2.0,0.225554107,3.466877678175569,777366.0
6071,Haryana,Yamunanagar,67.325606538721,14.0,22.22222222222222,-45.10338431649878,4348915.796078433,2.401553789,154.8889923,28.66796494,0.5503508530826465,1.9184342114957509,-3.285714286,1.0,0.142857143,2.392370883301738,806035.0
6072,Haryana,Kurukshetra,70.3744722668763,13.0,20.634920634920636,-49.73955163195566,1482992.0941176491,2.610391813,93.16718292,29.61720276,0.681535385942505,-0.6925226006806167,-4.826254826,1.0,0.05,2.600303891085225,642932.0
6073,Haryana,Kaithal,74.1983452805935,13.0,20.634920634920636,-53.56342464567287,2788392.415686276,1.912889878,88.43543243,29.87346802,-0.0203990959898113,-0.8161955988788456,,,,1.9057842949067785,691720.0
6074,Haryana,Karnal,68.5521391096691,8.0,12.698412698412698,-55.8537264112564,6633379.905882353,2.948626944,131.7426147,29.6979703,0.5088893751890964,-0.4047503254670336,,,,2.9121535470380304,971707.0
6075,Haryana,Panipat,67.8959215736871,14.0,22.22222222222222,-45.67369935146488,4442946.431372554,5.051138349,36.16942215,29.80909983,0.5680904863846529,-0.8161955988788456,,,,5.163496349904323,752679.0
6076,Haryana,Sonipat,76.4222289222333,13.0,20.634920634920636,-55.78730828731267,4407543.862745097,3.488349867,115.6617508,30.10685591,0.9653801876152446,-0.8161955988788456,,,,3.481906234392118,935093.0
6077,Haryana,Jind,76.7491611288394,8.0,12.698412698412698,-64.05074843042671,2282071.54509804,1.834389744,148.8992004,30.28137762,0.1295949344228057,-0.8161955988788456,,,,1.8154316515961104,853913.0
6078,Haryana,Fatehabad,76.6696819741134,10.0,15.873015873015873,-60.79666610109753,8160941.917647069,1.749506956,86.16303253,30.96455383,-0.2835065748241818,-0.8161955988788456,,,,1.740512985668101,600188.0
6079,Haryana,Sirsa,73.6694560137932,13.0,20.634920634920636,-53.03453537887256,16529441.615686264,1.449720394,83.47642517,31.51154785,-0.1019543960274752,-0.8161955988788456,-8.29015544,1.0,0.133333333,1.4636318406175406,843864.0
6080,Haryana,Hisar,75.7941460657398,9.0,14.285714285714286,-61.50843178002551,11480659.52549019,1.92128323,88.78004456,30.96601046,0.4885261329348339,-0.8161955988788456,0.616016427,2.0,0.1824175825,1.9030058508337049,1128381.0
6081,Haryana,Bhiwani,73.3997369072218,14.0,22.22222222222222,-51.17751468499957,2767977.447058822,1.3837346125,91.348112125,31.108987585,0.4612696801956628,-0.8161955988788456,1.400560224,1.0,0.0,1.4005218124262435,2088282.0
6082,Haryana,Rohtak,70.0062927560691,1.0,1.5873015873015872,-68.41899116876752,1257553.1215686277,2.67381952,96.60482788,30.60656738,1.26484979728277,-0.7958335907617075,-2.97029703,1.0,0.232876712,2.703235464061568,700832.0
6083,Haryana,Jhajjar,71.186541634995,11.0,17.46031746031746,-53.72622417467754,7011053.007843139,2.846566556,99.2424469,30.66850662,0.9207775603118672,-0.8161955988788456,-1.986754967,1.0,0.133333333,2.8619588069337243,630754.0
6084,Haryana,Mahendragarh,64.0692801803987,11.0,17.46031746031746,-46.60896272008125,1368402.5333333348,1.690674939,60.39990234,30.52209854,0.5369237532043252,-0.8161955988788456,,,,1.6908955457649977,600157.0
6085,Haryana,Rewari,73.5455442587984,11.0,17.46031746031746,-56.085226798480946,1933657.760784314,2.929996656,28.05638885,30.67772675,0.9431942403463716,-0.8161955988788456,-6.094182825,1.0,0.173913043,2.945396930585298,590717.0
6086,Haryana,Gurgaon,68.2978246433786,8.0,12.698412698412698,-55.59941194496591,3217579.2470588246,12.62881575,71.86686707,30.68346659,,,-5.354234809333334,6.0,0.1524205055,12.723693676028246,1008051.0
6087,Haryana,Mewat,78.2439518356824,13.0,20.634920634920636,-57.60903120076176,1468384.450980391,2.818270388,108.9465561,30.74753898,-1.3073440394575668,-0.8161955988788456,0.411522634,1.0,0.066666667,2.806862425026908,506520.0
6088,Haryana,Faridabad,71.941134793864,9.0,14.285714285714286,-57.65542050814971,17009127.76470588,10.56759807,44.99520111,30.49456978,2.0,-0.8161955988788456,-6.58057172875,4.0,0.14268648025,10.661027149511437,1141203.0
6089,Haryana,Palwal,82.7108012009737,6.0,9.523809523809524,-73.18699167716419,12682045.90196078,3.423524153,166.939621,30.69308908,-0.0020521339545247,-0.8161955988788456,,,,3.373308960548713,583714.0
7090,Delhi,North West,73.0795623498035,7.0,11.11111111111111,-61.96845123869238,387033.7058823529,25.77977395,37.77481842,30.21977615,,,,,,25.4708228629347,2405570.0
7091,Delhi,North,67.3377109394433,7.0,11.11111111111111,-56.22659982833218,1217021.6156862748,0.408968132,37.77481842,30.13793945,,,,,,18.11056693432961,599367.0
7092,Delhi,North East,69.4411866928382,7.0,11.11111111111111,-58.33007558172709,784230.7666666668,34.07193172,42.06635284,30.09608841,,,,,,34.056921158486844,2813734.0
7093,Delhi,East,71.3535358520867,7.0,11.11111111111111,-60.24242474097558,1347.3607843137252,0.781891036,42.50848389,30.23858261,,,,,,46.44982104778758,1176219.0
7094,Delhi,New Delhi,73.6047000693517,7.0,11.11111111111111,-62.49358895824058,99163.06666666658,47.93255886,42.50848389,30.35894012,,,-2.861392232558333,120.0,0.1928768809916666,47.82724473598184,102439.0
7095,Delhi,Central,78.8310474465318,7.0,11.11111111111111,-67.71993633542068,8322654.980392156,37.12178848,42.06635284,30.23858261,,,,,,36.90713497050205,408857.0
7096,Delhi,West,72.3242458209774,7.0,11.11111111111111,-61.21313470986628,3399661.63529412,0.495422876,37.77481842,30.3515625,,,,,,34.798359662516056,1748513.0
7097,Delhi,South West,67.4999927629557,7.0,11.11111111111111,-56.388881651844585,3010627.7294117645,18.26726204,39.27446365,30.58689117,,,,,,18.14069573301696,1566357.0
7098,Delhi,South,71.402715367546,7.0,11.11111111111111,-60.29160425643488,1170530.5137254903,28.57852579,42.50848389,30.439589505,,,,,,28.455768157492756,3631868.0
8099,Rajasthan,Ganganagar,72.1027951051527,12.0,19.047619047619047,-53.05517605753364,105000849.77254868,0.963186275,133.7033386,32.31918538,-0.3258330190841882,-0.8161955988788456,-2.045454545,1.0,0.128205128,0.9649302957884004,1236791.0
8100,Rajasthan,Hanumangarh,69.8732122520106,15.0,23.80952380952381,-46.06368844248679,83554920.76862754,0.830813557,218.8205566,32.03918457,-0.674043971025009,-0.8161955988788456,-5.646817248,1.0,0.238938053,0.826077583096425,1090516.0
8101,Rajasthan,Bikaner,46.1237061297929,31.0,49.20634920634921,3.082643076556309,26685082.8156863,0.747370764,528.8050537,33.87296677,-0.623990789235754,-0.8161955988788456,2.821889385,2.0,0.1231535005,0.741154520382149,1319890.0
8102,Rajasthan,Churu,62.4896840261351,14.0,22.22222222222222,-40.26746180391288,13302251.164705878,0.748428514,406.0756531,32.69455698,-0.8782111399368551,1.0476705087185767,-5.088495575,1.0,0.229166667,0.7411413833291828,1169598.0
8103,Rajasthan,Jhunjhunun,66.2501854788377,29.0,46.03174603174603,-20.21843944709166,2947042.035294117,1.299499033,239.7058258,31.20967371,0.1332073458922603,1.8148590999326195,,,,1.2746542692235718,1296294.0
8104,Rajasthan,Alwar,64.1873044764078,48.0,76.19047619047619,12.003171714068387,5139842.58823529,1.854763651,469.6452637,30.61062256,-0.1447051582455718,-0.8161955988788456,-5.646817248,1.0,0.238938053,1.8331807394304065,2132145.0
8105,Rajasthan,Bharatpur,76.3678768817906,20.0,31.746031746031747,-44.621845135758846,15521733.874509793,1.376486317,306.9735718,30.92106819,-0.303804341096788,-0.8161955988788456,,,,1.3483946035502985,1413999.0
8106,Rajasthan,Dhaulpur,72.405594904341,15.0,23.80952380952381,-48.59607109481719,103743327.15294124,0.975547393,280.6402588,30.91338457,-0.8970114321561281,-0.8161955988788456,,,,0.9664097528415996,640419.0
8107,Rajasthan,Karauli,66.3146714537128,40.0,63.492063492063494,-2.822607961649311,39602713.33725485,0.992947435,352.4838867,31.01842584,-0.6008184493015915,-0.8161955988788456,-1.231527094,1.0,0.157142857,0.9676415756218604,811675.0
8108,Rajasthan,Sawai Madhopur,72.4415856633457,10.0,15.873015873015873,-56.56856979032983,85987266.46274514,0.978344131,332.7941895,31.42659505,-0.5370916767104233,-0.2218885771420676,,,,0.9475326141547848,783829.0
8109,Rajasthan,Dausa,66.4350207164895,21.0,33.333333333333336,-33.10168738315617,4282636.6823529415,1.818699737,240.8367157,30.95761343,-0.3917055240491029,-0.8161955988788456,,,,1.758775701918316,914130.0
8110,Rajasthan,Jaipur,66.0554296803107,13.0,20.634920634920636,-45.42050904539006,6501625.713725501,2.949985478,513.6990967,30.73754883,0.932869500484168,0.7933005477075201,-3.0890503912222225,9.0,0.1131772872222222,2.894021587693832,4057658.0
8111,Rajasthan,Sikar,57.536883931023,21.0,33.333333333333336,-24.203550597689663,2963620.7411764744,1.416784806,312.280304,31.10643592,-0.1755291773032805,-0.5112123394381444,,,,1.390456702175123,1584965.0
8112,Rajasthan,Nagaur,72.4573143434516,47.0,74.60317460317461,2.1458602597230083,11560662.576470591,0.973668068,637.1962891,32.0706729,-1.048981849735401,1.0125582294288176,-3.584229391,1.0,0.216216216,0.9648744180576464,1925185.0
8113,Rajasthan,Jodhpur,61.5791026296319,13.0,20.634920634920636,-40.94418199471126,30883647.53333332,1.183133507,729.7072144,33.2900062,-0.3699288424691631,2.0,-4.0,1.0,0.090909091,1.1810130803180283,2111661.0
8114,Rajasthan,Jaisalmer,58.2387020770753,42.0,66.66666666666667,8.427964589591369,48609094.6666667,0.516490746,542.9259644,34.61934558,-1.227689438357687,2.0,,,,0.5142972087805583,357041.0
8115,Rajasthan,Barmer,55.9314281185806,28.0,44.44444444444444,-11.486983674136155,106620433.21176472,0.749901644,503.9182129,34.20628228,-1.496479121268149,1.939686954002525,,,,0.7469408498425316,1361203.0
8116,Rajasthan,Jalor,68.4261745496061,19.0,30.158730158730158,-38.267444390875944,52871976.21176467,0.699333314,247.718811,33.29279617,-1.6750914210722456,2.0,,,,0.6909301973252503,991805.0
8117,Rajasthan,Sirohi,77.4807713368014,26.0,41.26984126984127,-36.210930066960124,1537690.9294117645,0.990872418,198.4617615,31.32261029,-1.1855262544631555,-0.8161955988788456,,,,0.955621940748297,593665.0
8118,Rajasthan,Pali,54.2502466546761,24.0,38.095238095238095,-16.155008559438002,9704120.941176474,0.912903766,467.6660156,31.7288644,-1.129126598602339,0.8601692936419989,,,,0.8965148222678164,1195469.0
8119,Rajasthan,Ajmer,72.8980622381349,7.0,11.11111111111111,-61.786951127023784,7633718.91764706,1.536614959,533.2705688,31.38871413,-0.3534595215416092,0.7661293118664394,-1.801801802,1.0,0.2,1.4992867692046454,1581230.0
8120,Rajasthan,Tonk,70.4485129538836,23.0,36.507936507936506,-33.94057644594709,43118503.274509855,0.817698518,455.7518921,31.69846889,-0.7001649903731717,-0.8161955988788456,,,,0.7832877589316597,852950.0
8121,Rajasthan,Bundi,70.9541992741667,28.0,44.44444444444444,-26.509754829722254,28440089.831372544,1.005024985,379.2333374,31.78129747,-0.9022509330700852,-0.8161955988788456,,,,0.9914982400385326,671010.0
8122,Rajasthan,Bhilwara,75.8722016683781,25.0,39.682539682539684,-36.18966198583841,22561839.80784315,1.153071331,510.4088745,31.26582705,-0.9957352983778084,0.5434317318356212,-9.4483254385,2.0,0.0954545455,1.1316695179441958,1454955.0
8123,Rajasthan,Rajsamand,65.3684304077157,32.0,50.79365079365079,-14.574779614064916,2430509.345098034,1.368936835,265.8278809,30.37615289,,,,,,1.3565964999996205,696737.0
8124,Rajasthan,Dungarpur,78.8898409891339,27.0,42.857142857142854,-36.03269813199105,11024307.101960782,0.94258073,193.7041168,31.55619303,-1.098680012652666,-0.8161955988788456,,,,0.8939720209609204,772526.0
8125,Rajasthan,Banswara,66.3381223813305,32.0,50.79365079365079,-15.544471587679716,13819343.329411753,0.971653936,300.1520996,31.25602722,-1.1456219106584549,1.8818712361099088,,,,0.9372364252698228,978814.0
8126,Rajasthan,Chittaurgarh,61.8967166133222,33.0,52.38095238095238,-9.515764232369818,20839657.007843204,1.31087901,487.4398193,30.9168457,-0.945274369483498,0.1488272479213652,-2.981651376,1.0,0.193548387,1.2994309020085824,980813.0
8127,Rajasthan,Kota,69.0119010818258,11.0,17.46031746031746,-51.55158362150834,60012468.243137285,1.924467806,446.162262,31.68503825,0.5096666712822678,-0.8161955988788456,,,,1.937073797971521,1246021.0
8128,Rajasthan,Baran,67.4472768026106,24.0,38.095238095238095,-29.352038707372508,24892277.431372564,0.983425853,578.2761841,31.0987743,-0.9171878654836702,-0.8161955988788456,,,,0.985442724780734,728300.0
8129,Rajasthan,Jhalawar,71.8870008952202,21.0,33.333333333333336,-38.55366756188686,14625426.749019615,0.979889188,501.4125977,31.19537644,-1.1198526836939149,-0.8161955988788456,,,,0.9787595700668378,860216.0
8130,Rajasthan,Udaipur,69.1084506207443,22.0,34.92063492063492,-34.18781570010939,6956095.929411753,1.111536303,566.3114624,30.52443375,-0.6051641685733888,0.1507807354654951,-3.0974925583333337,3.0,0.1305555556666666,1.0768170465176117,1812661.0
8131,Rajasthan,Pratapgarh,67.7892703797658,24.0,38.095238095238095,-29.6940322845277,4221533.490196077,0.71061665,194.4205933,30.87727865,-1.3896615728419326,0.2034092321313653,-3.550295858,1.0,0.285714286,0.7056234441092543,497267.0
9132,Uttar Pradesh,Saharanpur,67.9518019207154,26.0,41.26984126984127,-26.681960650874124,7933672.823529413,2.003448181,311.243927,28.413814,-0.1304915894447218,-0.6159631256055227,,,,1.985611662680216,1974964.0
9133,Uttar Pradesh,Muzaffarnagar,72.6588674559159,30.0,47.61904761904762,-25.039819836868276,4527854.133333337,2.013904407,109.42577550499999,29.43643341,-0.0745903271654252,-0.0764702391789196,-4.1313190885,2.0,0.1613175674999999,1.9988066491929803,4674002.0
9134,Uttar Pradesh,Bijnor,65.9972029442888,44.0,69.84126984126983,3.844066896981033,17632295.415686276,1.441050446,208.1777649,28.79090433,-0.4111311347881084,2.0,-0.779220779,1.0,0.435897436,1.4355972180824244,2033465.0
9135,Uttar Pradesh,Moradabad,74.7337357009007,29.5,46.82539682539682,-27.90833887550387,6553172.298039217,2.034679867,159.5376053,29.626064385,-0.5181321312553892,-0.8161955988788456,-8.6338797815,2.0,0.3,2.006521960102276,5021186.0
